Identifier	F519_33h	F519_41h	F519_45h	F519_49h	F519_53h	F519_57h	F519_61h	F519_65h	F519_69h	F521_33h	F521_41h	F521_45h	F521_49h	F521_53h	F521_57h	F521_61h	F521_65h	F521_69h	F522_33h	F522_41h	F522_45h	F522_49h	F522_53h	F522_57h	F522_61h	F522_65h	F522_69h
SCO1168	8.258055241130323	7.999429022126472	8.177393984983805	7.477837878431547	7.922788984732128	7.994547583316451	8.404713835624056	8.35504785963711	8.289532991530356	8.238141647781179	8.177393984983805	8.407295297909707	7.337855169894976	7.82164566971422	8.228243570734891	8.52413232402445	8.422281495843144	8.215407432945119	8.411276527393756	8.028512674876787	7.997729512277159	7.688911318234168	7.92642642915304	8.228492271572527	8.103535545404249	8.345585453115202	8.425477981664693
SCO1169	9.437422822753375	9.729792823227099	9.847907514319907	9.955644000016552	9.167973127388846	9.73392905889175	9.83791349820274	10.017561052191798	10.13029912991664	9.236645890222837	9.780296699875	9.664460417711183	9.859871034004161	9.076278181952215	9.553124119746329	9.808020187082597	9.966722871832985	9.857033603491324	9.482149617589442	9.682564289469878	9.901391589261038	9.640142995856916	9.003899956471788	9.476305976225659	9.870978398640364	9.663228724645183	9.57886064941014
SCO1170	7.98235966598364	8.255193004394991	8.491472175882594	8.30658259986925	8.386751779589996	8.290067434598082	8.598814651884819	8.334792076494473	8.12047859096047	8.453025006131217	8.072224530244553	8.322727710514851	8.006152564483255	8.2224061805458	8.305955159514887	8.386156435168127	8.396935236563227	8.474821474545676	7.9892039366479635	8.121287933023122	8.258486587160787	8.562535081838261	8.139703197285	8.35314027967401	8.14799092683877	8.40168318188325	8.388962180726645
SCO1171	8.418965097566993	8.463198649792254	8.777880311648435	8.226220113421148	8.29862886905133	8.353691617299408	8.294195296943652	8.14095809513159	8.249538162794378	8.603221498287489	8.427207305641522	8.523908036588999	7.995461602250642	8.311434701429096	8.161025937707468	8.43203478181347	8.357721465767408	8.325214447964315	8.42155236383574	8.272413732985223	8.269206885428524	8.269389645234213	8.218896879804884	8.172360996819592	8.081981156923247	8.240515671493068	8.43731820441177
SCO1172	7.069085006302908	7.109234720972624	6.592474549780432	7.994255487312877	7.641248525620294	7.538550125970667	6.89828916751589	7.098360089967517	7.719582357563258	5.96862300890572	7.503747247624517	6.127863395969774	8.154400806664528	7.58478569446238	6.814384211759091	7.085979317779213	7.420774789615442	6.961252188472578	7.280591733263231	7.202351921427663	7.328821489660199	6.998518415141181	7.21311321238393	7.4723887664433395	7.4500829011714	7.033317054075594	6.49819034318571
SCO1173	8.720119434820338	8.586858480395163	8.81269236995297	8.774657068709868	8.70121187813109	8.412550837760573	8.52962892246857	8.571842652627588	8.421858317078755	8.984336885539937	8.410991559268986	8.640981419679699	8.650209388028378	8.436264779805533	8.558810651371893	8.473164511804828	8.365927666320227	8.35454010794328	8.665498485865967	8.588938171252057	8.51936276162443	9.026086418255199	8.537750127064685	8.385791197080483	8.586475396205701	8.481184956861322	8.620753380812772
SCO1174	10.344346406013607	9.55227818906095	9.787707301727053	9.80082916955015	10.126746069515946	9.691174895392606	9.474124930647818	9.637600052165588	9.650197850904208	10.006178795110857	9.773723060592921	9.328980542078362	9.663618098892373	9.902805740878295	9.338555806324448	9.342040658310989	9.528140990473418	9.542170067626012	9.936732106320658	9.552701154403639	9.70413410418265	9.59433854819857	9.775058910970635	9.378544503055096	9.448852597392436	9.534192011093639	9.44420430928908
SCO1175	4.970640690522899	4.6130628094912005	5.143948422945224	4.859622232771861	4.649151623095425	4.687587165440987	4.811944466381428	4.735708474085455	4.774436943652014	5.11788307285035	5.2349618760911305	4.927495489920955	5.1385934592644285	4.752719659682446	4.5220107686140665	4.194872134119506	4.420163971381026	4.7279568447133205	4.8860225264498265	4.919561407717939	4.950746647356165	4.946500581973297	4.531476327983394	3.929070582316598	5.068068497997551	4.4839376947982235	4.805249524292887
SCO1176	8.440124286336864	8.45071072774643	8.32152412248024	8.640026105821649	8.454954564285893	8.595406080174861	8.606936031072163	8.650209388028378	8.26193332940131	8.448732092407537	8.349022378509996	8.634438387108556	8.910309429897676	8.293579626897404	8.54313797943037	8.368423171491708	8.6830361213481	8.629508137296606	8.27831032537607	8.334127382346598	8.26346139007455	8.650517481339683	8.38156563955455	8.483342886035457	8.708978969874	8.628669757569828	8.440698941672384
SCO1177	6.9961820254835105	7.129607302974008	6.751068146917137	6.39256640445331	6.768549972080454	6.560191990105122	6.683835934575614	6.8545430843970925	6.978224304833279	6.657417736140824	7.18571526935347	6.488728259202516	6.35607562462617	6.365338971061983	6.567808048853367	6.788523043923779	6.889520130675232	6.6519075987514995	7.153032524464327	7.089863633380611	7.027457510822486	6.383751691912256	6.702981259939175	6.982028492876359	6.96639987850319	7.063548498895865	6.7624766206074485
SCO1178	6.395503259317901	5.889692338973054	5.21885823476979	6.026726638029246	5.428602204686521	5.271105723082302	5.446489994396525	5.597325985324814	6.637849892186212	4.689182303288834	6.52856380176398	5.245078880373935	6.553248304671476	5.332721813325153	5.06394628115111	5.354759233201301	5.741354893902635	5.367237155915223	6.24523658562589	6.077380970024377	6.207851545783805	4.82844768180164	5.671753643803341	5.854859420026611	5.628741071355247	5.512169238072292	5.329730069153196
SCO1179	6.651467817259341	6.816496096083164	6.513288307297259	6.7579357582060515	6.277070156344795	6.350145615594128	6.317548345581296	6.328206802325424	6.717502803262263	6.431455511991314	6.670157091087549	6.012321256853229	6.892100987660016	6.1361129250196536	5.987473238205019	6.051994203383786	6.621248443304296	6.15792569468949	6.569627031277168	6.365338971061983	6.873369657790639	6.37200600448363	6.097258960839424	6.166126927711349	6.33423305600214	6.378511320707835	6.191694469110253
SCO1180	6.876828631087851	7.21580099423687	7.481925093343638	7.241458455611821	6.824239780632293	6.975903683168008	7.029994555064412	7.13625213539272	6.873369657790639	7.643402971786436	6.685960648327177	7.197582323076607	6.574497193780731	7.019243799830956	6.941833137144484	6.83987183887862	7.039147995560177	7.2603397564370775	6.953853409636093	6.92222518568207	6.578823351805242	7.545413673580899	7.109692155795014	6.907782395694468	6.9800661890123	7.095106610455294	7.403582227061595
SCO1181	9.624678374801587	9.343333338286692	9.275469154701002	8.895622148380372	8.99913624895428	9.201863336887353	9.17143461464154	9.246311076852875	9.203560345954592	9.300251734441142	9.290323975231697	9.252477309985094	8.869304686372441	8.81083398131306	8.741971499858092	9.11284180143559	9.04325274786314	8.983937354175337	9.509898916681781	9.317718240070928	9.314936680900601	8.694816654372719	8.692160099116332	8.905293147708345	9.217103496078481	9.145278748776224	9.101067189253126
SCO1182	9.556829875303928	9.76662926764663	10.250626586049247	9.847907514319907	9.77975948519747	9.921103849819213	10.222779419876169	10.179477254857073	9.606844154000534	10.77983204976207	9.59156935193062	10.362631994758148	9.44347397364766	9.68300340430362	10.14079332548745	10.048999085374968	9.866877731713377	10.34358289235173	9.474124930647818	9.438468802715139	9.626278188618	10.534751927510909	9.835385116878346	9.651357347296722	9.91253018488674	9.885751887912324	10.338084861508403
SCO1183	7.659275596592966	7.520902276982773	7.65654172671641	7.65980128406196	7.648111381828127	7.8077355422054575	7.757007637921065	7.836313161928627	7.744476916532966	7.920604551040927	7.379899901195029	7.393679963046399	7.506284246911875	7.354235269020018	7.619483839118102	7.589482559351504	7.719898699390451	7.811557344849062	7.384990538446776	7.6040514721410455	7.57428878274418	7.643402971786436	7.4496237815148945	7.504957306078613	8.001357768444056	7.707283082845097	7.763344504790117
SCO1184	8.528424279290853	9.070229543063636	9.672568273954015	9.026086418255199	9.067741263560702	8.903136614548053	9.531074240938349	9.27464128405712	8.647293231147446	10.252147721369923	8.853605595854795	9.749581633813651	8.620446904264453	9.02835904139678	9.438468802715139	9.245969825783929	8.988732594343436	9.694279203816865	8.875234301660733	8.827932313760236	9.053416103196781	10.22352295438249	9.318483593634355	8.951817094209169	9.024248911849297	9.136632692463783	9.724053769738271
SCO1185	7.272797859780757	7.8489351266086	8.230536184465837	7.8773293117251	7.626454913674392	7.399088864630068	7.7655847674014815	7.636437928157794	7.253511752126277	8.755621692701334	7.460689252424206	7.985718043402176	7.514221275400605	7.523640325089137	7.957937081253536	7.749851070267802	7.064108044105376	7.95068120113495	7.4247255400223935	7.500789196430363	7.65277358521642	8.772475242615513	7.869185350746985	7.57876357579121	7.2221203000726595	7.46158189620471	8.278579883993915
SCO1186	10.053162189218437	9.870978398640364	9.919573295085293	9.039366569158247	9.28760343983178	9.44386608228025	9.598609841182988	9.640951707712066	9.638041668791963	9.838448320738879	9.716990491532714	9.729185866943029	8.810419421002509	9.315535303088517	9.597334188313418	9.547905610993759	9.624678374801587	9.660069094220322	9.827198359479153	9.845102611348652	9.802008105863461	9.07699553608288	9.455837193949227	9.50400870091481	9.613319178015633	9.499872237461206	9.632607382177714
SCO1187	6.342319574799308	5.9115811833640635	6.153990069860264	6.294495531275863	6.346976692851313	6.205376173712181	6.351518973077545	6.328206802325424	5.411571175453551	6.560401532942675	5.79863478007695	6.657417736140824	5.741354893902635	6.266374244456177	6.177245766248744	6.326548954941016	6.33368148293914	6.332322927689013	5.738647959737284	5.954404157564398	5.834054357632811	6.524461441603183	6.1112240667573	6.1409603797518395	6.526841427134993	6.378511320707835	6.270478380104496
SCO1188	6.369129283791734	6.077380970024377	6.363456558066884	6.050182567298739	6.382542590796483	6.327300614728485	6.654384115380372	6.520188189177102	5.882014546939349	6.393370198257329	6.1988257462871	6.567808048853367	6.110723637613475	6.266374244456177	6.505969099860688	6.592474549780432	6.4260644872323684	6.759916249024175	6.1761024169449925	6.274849969225035	5.9102729929871245	6.506229751438683	5.72813806601575	6.390591225172102	6.429467207175657	6.197022989771346	6.232213653142674
SCO1189	7.069085006302908	6.4303305620267395	5.8310450245638075	4.949949078432241	5.126056939498987	5.1294327116559275	5.59483609389343	5.384651171819839	6.303689867718217	5.749210396992302	6.769613180691412	5.9292900053563695	5.3458642515819825	5.584569529594386	4.777644387874587	5.290178479597843	5.545530571054309	5.545530571054309	6.859324146883893	6.706277267654873	6.706519048262752	5.316063093272899	5.070988407278432	5.671753643803341	5.219961865284928	5.474358791184212	5.222353103880089
SCO1190	6.244625914411498	6.578184449577729	7.651337244806996	6.9203381824879395	7.177964417014262	6.728832595634391	7.311939054803033	7.13625213539272	5.93883459865094	7.773790041960893	6.326820191532949	7.635186755479862	6.208357178021914	7.064108044105376	7.286754710937668	7.016242115938783	6.775661742624192	7.5501561493585045	6.618706068345706	6.539363622354799	6.61461109746662	7.725780753099602	7.122575925007181	6.66415745028307	7.4500829011714	7.13003620065665	7.323240405494359
SCO1191	8.032929743204758	7.8109693273600325	7.379899901195029	6.837762106820505	7.186791519703039	7.226703357248358	7.0053819193337175	7.429259085383925	7.751379932837332	7.00199684609624	7.742702751382452	7.247108710455157	7.137955340928809	7.354235269020018	7.346163878474854	7.538206376877585	7.557100173019036	6.823995791951781	7.95932345882992	7.70432216752603	7.806517525218889	6.2646963364438655	7.259615584252435	7.655483356481978	7.482644774061767	7.605813689251408	7.054141774213221
SCO1192	6.317548345581296	5.150298094765359	4.999396815802916	5.178129277744671	5.205886920256751	5.587102467047643	5.065410294639504	4.927495489920955	6.06413721699453	4.870601130153876	6.023661376281753	4.404738853522451	5.1385934592644285	5.332721813325153	4.735708474085455	5.429382264520885	5.083910595538807	5.066845021665305	6.0413883997555	5.597325985324814	5.614779358651557	5.018655037451728	5.2092535258714925	5.306261788498412	5.602137266193665	5.116579566778287	5.222353103880089
SCO1193	6.6315676863365205	6.480356114738117	6.192789871576908	6.611075170315194	6.024433017690607	6.267346764544799	6.205971280512495	6.291438239929505	6.836785141166585	5.9292900053563695	6.861475195466248	5.956187213936012	6.925310798600187	6.052371824387709	5.968166304197678	5.922667028276539	6.4260644872323684	5.994749507808644	6.751301480931575	6.706277267654873	6.578823351805242	6.393370198257329	6.097258960839424	6.247249773762366	6.544488222950926	6.071746501128394	5.944522063098181
SCO1194	6.49610303338646	6.719361288013267	7.51729326988159	7.318059678643872	6.951990755367403	7.018072842300019	7.364632195014453	7.098360089967517	5.751047821000422	8.260455696435155	6.023661376281753	7.556822860094819	6.487568774629196	7.07677789813678	7.366505959541263	7.142865757058012	6.813564927573887	7.4247255400223935	6.447545291867558	6.205376173712181	6.41600631177359	8.005130099973599	7.041794872738395	6.706064385454173	7.195513299543107	6.951990755367403	7.289957544451679
SCO1195	4.734064247442549	4.144009250028624	3.7071725736460346	8.292034366364614	8.579886484529574	8.166419187322933	7.311939054803033	7.126353702596241	7.90966994220655	3.119840902560112	5.4605155723869565	3.5411195618796802	8.096296224092479	8.023717363820328	7.565702469474321	7.634899039290055	7.940099072215943	7.15740297056982	5.321962333065893	4.660490792324904	4.29106051484084	6.939127681807446	8.264837315093345	8.082922553802023	7.901606007723152	7.716550574016161	7.387235418585784
SCO1196	7.282553404253775	7.512172767719322	7.170518904253507	11.010082865050858	12.329401920619464	11.810064570556877	11.41655326081985	11.061032860635615	10.960399154836983	7.071920210573336	7.248855075688575	7.448016054495585	10.529293401122587	12.351033221504567	11.752331086001124	11.56235222841509	11.394001125963223	11.252241031581995	7.353408759699872	7.224215842118928	7.252705061029368	10.645494008573111	12.300241548591352	11.876152026276765	11.806119220275317	11.479049297932399	11.681144524807056
SCO1197	7.927705441561317	8.235631117486268	8.186080069619946	8.258486587160787	8.290756861523434	8.412550837760573	8.284738325367037	8.171710159635667	8.289532991530356	8.075036394147439	8.313263932204944	8.11310908303668	8.637493224668196	8.397471027803434	8.558810651371893	8.489875629402185	8.084419361960695	8.51936276162443	8.484518256243414	8.554720814683638	8.58326037690206	8.474821474545676	8.622664589413326	8.40208116035317	8.223522912076286	8.274961991556626	8.339923707563388
SCO1198	8.588938171252057	8.728637450411936	8.70982752402988	8.566981829073045	8.66905365140685	8.988364293071426	8.593492543392788	8.836882599731364	8.851989732003751	8.152886070383856	8.64984628949225	8.654474573796449	8.764104612761555	8.601322230096049	8.875483946083264	8.759526039330243	8.783023770437675	8.717312897282335	8.722998710725612	8.632151519195908	8.598409870613914	8.466003557878377	8.521156617531872	8.722396127540218	8.756300838076589	8.770559086923697	8.58326037690206
SCO1199	9.022418057992276	9.303956695783928	9.132443959219133	8.86862330128696	9.050095860155484	9.28130981868933	9.237778520176498	9.201396706485585	9.284369893619912	8.793495973710998	9.327825556133739	9.116349098836041	9.279218553177195	9.04970313558157	9.186117016588714	9.364410621036985	9.256683151177246	9.22392057642844	9.28566028837222	9.269621035865741	9.117206969424226	8.931684617223254	9.147718793915143	9.225256563332119	9.309290175712915	9.227022261851426	9.198188187653166
SCO1200	8.310789766833597	8.468236546772072	8.107917342083809	7.994255487312877	8.11698418084375	8.166419187322933	8.075036394147439	8.334792076494473	8.460254378455778	7.14039140923963	8.491472175882594	8.096577080601342	8.410991559268986	8.081809908516929	7.928500967186993	8.14773359082506	8.153485006601134	7.797000561994986	8.36995119672735	8.510962294353316	8.388716991526454	7.502053870357896	8.226047453592484	8.245276410837693	8.292211672782486	8.184485147324821	8.102449494340128
SCO1201	8.74362523553341	8.83830905448507	8.764790981770266	8.824037389146188	8.592615277988948	8.83329723078017	8.74945449173544	8.67219092326222	8.78670923145591	8.668281460968112	8.768174773919192	8.765507513009464	8.877335064656599	8.47143224397113	8.61481655865841	8.77892133202813	8.64274913786143	8.793122316007512	8.882352125631328	8.83329723078017	8.902129525102309	8.593916135402731	8.611475281994752	8.705239705471712	8.809981085069746	8.716542772155968	8.78772787491258
SCO1202	8.691379561234722	8.695194952570118	8.83263091963057	8.705803137836677	8.550695692663702	8.605405664126383	8.758805567082039	8.814960141749488	8.389733663967602	8.818525709720513	8.683512131903793	8.867865802636398	8.522238855817754	8.763418243752843	8.84896534298807	8.793122316007512	8.647039229732144	8.72964770152635	8.753900446023811	8.614418139204947	8.643747816910059	8.832392484668746	8.615853562350644	8.615214978111872	8.598814651884819	8.668806190030066	8.634864790515007
SCO1203	6.342319574799308	6.295597284734902	5.926961336284927	6.272597960912303	5.581315701653588	6.08957179600169	5.616004401892388	5.958560302233538	6.509944313035373	5.8766301900599585	6.35607562462617	5.628741071355247	6.380681497514958	5.2092535258714925	5.932445414296126	5.9862096171548975	5.8150105277821424	5.467043589315731	6.24523658562589	6.139566159911643	6.520813145420227	5.854859420026611	6.299385494950538	5.794683600788775	6.0842397167600915	6.177544278570286	5.762317601590431
SCO1204	8.02538672260261	7.929493105178381	7.856293653781858	8.069832400889041	8.370284146441623	8.17196617763473	8.113505078162959	7.984020227026646	7.8852690046188085	7.989583548415575	7.847624726507339	7.977139000750757	7.987614647945855	8.254665541999351	8.037884714720157	7.997729512277159	7.96905213764034	8.224113895119707	8.015684097149057	7.850521189215117	7.782976129197461	8.134704240942899	8.068705731983153	7.935338217876706	8.234227630317394	8.036168135348039	7.883948604430595
SCO1205	5.924015848696948	5.759662502012736	4.838924368470422	5.579799537131202	4.731183489797027	5.454332358113749	4.632893926807422	5.068068497997551	6.509944313035373	4.001458811748225	6.326820191532949	4.994779541270265	6.15130969469725	4.935544443405831	4.5220107686140665	5.038038174833725	5.482249350254406	5.21885823476979	5.922271219928528	5.834686709979439	5.339398278532773	4.3652028401432	5.462107551982314	5.927984362842322	4.883155334291505	5.211015059146941	5.282735655616866
SCO1206	8.114854970542083	7.609141399623758	7.686205508627653	8.048263508497014	7.999726529499312	7.861809523915902	7.893670657324571	7.725780753099602	7.90222977085287	7.810569124298686	7.834149752233914	7.362409048321374	8.013096041205312	7.800550143824305	7.415836039518112	7.773790041960893	7.789782325320878	7.87603640260552	7.926020665646689	7.9517458675976895	7.806517525218889	7.041794872738395	7.651337244806996	7.405347688290399	7.691048542046495	7.564658172479124	7.4377095281814745
SCO1207	6.896420532703085	6.752514854074599	7.199052810491998	7.4069513625401	7.151970426622925	6.975903683168008	6.998143444131044	7.315210756583138	7.153225424759611	7.309628165652741	6.799358151514351	7.018356435651986	7.318059678643872	7.064108044105376	7.276368452444707	7.329361999425603	7.222586673632371	7.381575291086065	6.792174217476713	6.874747346427888	6.992757796518076	6.899315890775494	7.1010482366976895	7.109234720972624	7.178068170833324	7.19707230286563	7.333107043554849
SCO1208	5.871995436991128	5.590827794435995	5.116579566778287	5.908894895102295	5.708780769859429	5.643893484523332	5.314118569580033	5.529200867765682	6.576130080970676	5.428602204686521	6.408514750637206	5.245078880373935	5.923062836624549	6.029351494893128	5.342042850513174	5.7410495582954395	6.1021305174104326	5.599697672369875	5.738647959737284	6.077380970024377	5.339398278532773	5.367237155915223	5.434231390910094	6.185934962057846	5.602137266193665	6.010584035530252	5.329730069153196
SCO1209	9.064777507104754	9.222619520144377	9.143050767356815	11.688011739315815	11.670159810580401	11.349598621319629	11.003833859072298	10.83716361288371	10.739913074812467	8.922397075997214	9.302634484920832	9.122253510082167	11.520951023361711	11.454164482834184	11.226521067914955	10.938993226773627	11.03740786895882	10.839206039963452	9.160670430632432	9.242499201868144	9.25744251426204	11.611020108304105	11.475148852318627	11.246918193233075	11.209408319677387	10.960399154836983	10.800837025027374
SCO1210	9.746975944191448	10.134259724407649	10.017561052191798	10.28118885056719	9.718923116824492	9.86180326361109	10.055214010503406	10.128446803298482	10.222112393756529	9.90736854514676	10.127727191248773	10.05946570779171	10.12420048969086	9.695486170071323	9.829911506197487	9.931832443331944	10.165330509455634	9.959648616124607	10.075772447641498	10.095896322692058	10.090079204754705	9.942885690876745	9.636158266395078	9.707510562380048	10.078810990080987	10.03954074429215	10.076481101697937
SCO1211	7.444551771900182	7.426318433685538	6.897885789322221	6.822766060597291	7.151970426622925	7.00161682574355	6.931166235102527	7.080083617474062	7.301060944694261	6.512279440692836	7.441435074258775	6.918508674336622	7.2221203000726595	7.165039911999248	6.6105854324198	7.339350598548056	7.2420675204663985	6.641339463440078	7.153032524464327	7.676438807781664	7.2139094389320375	6.1361129250196536	6.626239310839384	7.482433574741911	7.186791519703039	7.293921645710818	7.143785524192589
SCO1212	10.742159171159507	11.363488951242243	11.360699422230853	11.404274277384516	11.41655326081985	11.254249896026836	11.383954831751842	11.402420531049316	11.317061261286419	11.262576377576556	11.300641929424382	11.295330411587203	11.283291527982469	11.196154978399687	11.285016187461952	11.348609494145466	11.299128025767557	11.388898518140552	11.153893099822051	11.27080890827446	11.291206493198858	11.235052014994835	11.155992755731646	11.14342135141673	11.020843567621194	11.240296251709104	11.335138925458253
SCO1213	9.609784043940556	10.12420048969086	10.063633949338307	10.31036076559545	10.148056573450793	10.215087681278083	10.13616511431297	10.157357907247178	10.3401752510017	9.711154390180344	10.164721860376762	10.030992305884265	10.273464991914896	9.960936982154147	9.96932273486032	10.054809862945444	10.224865286450111	10.03954074429215	9.874559281033168	10.055771328138007	10.171753847241007	9.79651828203434	10.039973087166201	9.934799893777443	10.09981853991199	9.961234589585027	9.875845315366597
SCO1214	12.198199869637824	11.878972005706276	11.766723072924588	11.828482675499256	12.316615236265902	11.768894236783	11.638519774526388	11.709629558317367	11.684226141279956	12.358989898069416	11.778705538178917	11.78990679404467	11.693976698636913	12.19658232229594	11.672714124263843	11.639470935813439	11.780069402016865	11.7822817110988	12.100346675998406	11.760696425860347	11.764589836068213	11.663180484061169	12.189901949502941	11.795909802696295	11.757748839160167	11.666676226288846	11.854543334050392
SCO1215	10.99042298942208	11.27899637506479	11.134963483465116	11.33853926863676	10.438639142190565	10.579385136420182	10.794178203793097	10.88225716239657	10.888101122178082	10.875400113273919	11.14074868435884	11.16096765894147	11.228096972936818	10.575389968861979	10.571947458579757	10.65200931435034	10.892913861472417	10.828914500011331	10.888101122178082	11.16096765894147	11.110524294116574	11.152791322784129	10.413466737570156	10.686195236907864	10.629386346352119	10.616140109245114	10.62987150636026
SCO1216	10.468233350730728	10.183423790807318	10.215087681278083	9.820232171641445	10.110192944333324	9.871526409605993	9.730877292137102	9.999577568472976	10.02861461420736	9.817349089120516	10.26640165787476	10.16411321129789	9.967306281210963	10.418274161919665	10.005143464493859	10.215733890974288	10.31911233856269	10.140058861272061	10.288972107852254	10.355418385865063	10.353624243788994	10.185264095531195	10.574028052713587	10.6716860638592	10.644203377108655	10.631670588306806	10.195336147046659
SCO1217	6.147359855791464	6.363456558066884	7.054141774213221	6.226561448883226	6.67089728030158	6.542797837554747	6.835437805040381	6.826414738058801	6.393370198257329	7.00199684609624	6.30062190957301	6.763305058127021	6.208357178021914	6.643960585194118	6.706760828870631	7.051440111999271	6.603406419057806	6.867148929634579	6.211028187444225	6.139566159911643	6.706519048262752	6.867148929634579	6.468145642886503	6.468145642886503	6.674147596159156	6.561516195260891	6.9887997012298495
SCO1218	6.18218521515815	7.065006316287968	7.7919592959708295	7.2814874880286595	7.21311321238393	6.975903683168008	7.6001613186069585	7.494101726397551	6.332322927689013	8.442051593053396	6.488408296398223	7.943927179282873	6.667561281916008	7.528617218949374	7.5867836856778705	7.64645870685565	7.0511923223904525	7.87603640260552	6.92222518568207	6.706277267654873	6.837762106820505	8.134704240942899	7.508381459865302	7.246021307622026	7.2404086696706	6.994394133669503	7.538550125970667
SCO1219	4.5742367895379195	4.795625988412408	5.260476463164137	4.5727922985749325	5.205886920256751	4.805249524292887	4.945147771750144	4.45282373048741	0.886104166800214	5.646072642367605	4.458316655168361	5.061402773379029	4.109461111012246	4.810101213167522	5.144510897927511	4.795625988412408	4.687036288711467	5.091603476845677	4.268962554880048	3.361712109696681	4.569331223018525	5.41214265843761	4.531476327983394	4.808927600090837	4.2335072538437375	4.999396815802916	5.375330366964102
SCO1220	5.871995436991128	6.656803136162808	6.45699963326366	5.804601126253985	6.134118495215797	6.591020031525318	6.008935431899715	6.152377249429876	6.52856380176398	6.146007590807313	6.1988257462871	5.967967667038547	6.033279847098773	6.1799789910372045	6.097258960839424	6.026726638029246	6.001212867653171	6.41600631177359	5.235845088756106	6.139566159911643	6.025579827859927	6.107654762603728	6.270478380104496	5.927984362842322	6.026726638029246	6.394010123865915	6.4562862358588085
SCO1221	7.095106610455294	6.765520916626823	6.2253738500421205	7.018072842300019	6.592474549780432	6.367939630935494	6.317548345581296	6.109691309163727	6.854364377544616	5.9292900053563695	6.935746589001612	6.05447823534735	7.137955340928809	6.1799789910372045	6.146683723299389	6.305977407816785	6.390281456504914	6.3146926070218345	7.109234720972624	6.775661742624192	6.812066501173254	6.175024245948347	6.751781052401818	6.599777077747999	6.182537910495872	6.140263269831742	5.9604168545525535
SCO1222	7.611956158534781	7.548437802328756	7.189352395504558	10.347700229466607	9.997989220331664	9.809262192022707	9.460916923970112	9.445076711230247	9.466887227718576	6.939330850655983	7.663942229510009	7.514221275400605	10.046265110448768	9.792033347597403	9.636158266395078	9.5299334494986	9.516025671255385	9.423942138430784	7.336157783334258	7.70432216752603	7.919985003644186	9.945987789769152	9.91253018488674	9.810211384280663	9.812007150958657	9.746360904963172	9.574930801482468
SCO1223	8.02538672260261	7.837548831095967	8.167276441227534	10.665782518685756	10.103164585846661	10.174670790101285	10.03411615801474	9.912010204968848	10.05056508823285	7.780358665555893	7.707604081562342	8.105677041024089	10.250626586049247	9.918383523006689	10.04203506857843	10.16117371968743	10.283348197821725	10.271993594524169	7.6947626724475615	7.731391796975474	7.826683808272114	10.394082501812454	10.14079332548745	10.45439330747346	10.306318382382644	10.399849516497733	10.326700762340618
SCO1224	7.426318433685538	7.441435074258775	7.471957777277264	6.502197847755372	6.83987183887862	6.621605857009248	6.511393301465763	6.592474549780432	7.164712097152332	6.468145642886503	7.7191806942557015	7.110171608403365	7.137955340928809	6.933834360365342	6.690535291552193	6.905053044088017	6.467104753007817	6.523987206401798	7.495615163135742	7.641248525620294	7.272797859780757	6.625696837655517	7.029718414141483	6.878225628672355	6.33423305600214	6.847741906678454	6.891950471347361
SCO1225	7.972551838039864	7.250776115603734	7.307948142893258	7.597827902722064	8.148859372999025	8.105858787131996	7.927233323298838	7.894922751957504	7.8443144600988095	7.129178405291365	7.5875894076160435	7.679701540562	7.6343056663823035	8.004403354262333	8.030206193344068	7.983050739745016	8.076270001145627	8.054952846991963	7.336157783334258	7.525085379805425	7.57428878274418	7.485145613192794	8.106040533239902	8.004709656450798	8.11310908303668	8.087989190983556	7.889588518056237
SCO1226	6.857620788405015	6.833001358524377	7.559039570146027	7.597827902722064	7.878712061928049	7.814205869983254	8.099718933352698	8.19590514249496	6.141492057269509	8.075036394147439	6.1988257462871	8.446125353163689	7.041794872738395	7.947873115774845	8.218229217762467	7.81858574392758	7.826385420045462	8.511436198140755	6.618706068345706	6.913923070341238	6.907360927553042	8.250448315080533	7.70671538775376	7.369333879578696	8.05785977147027	7.846378963844754	7.990763484097937
SCO1227	8.128276937078523	8.268302149897504	8.505285249367732	8.310402763645312	8.66581610678796	8.387850859228093	8.515035628434555	8.087555979807638	8.201851965577202	8.728315431079919	8.238671263378873	8.284923983231032	8.403614375722935	8.90347420340704	8.935000239192561	8.931242822586952	8.509497570193064	8.870611479378526	8.614418139204947	8.388716991526454	8.50249270034537	9.209880205694876	9.40739440020439	9.140106212322102	8.485245942713947	8.90876678825163	9.378931515940263
SCO1228	10.241548137190975	9.919573295085293	9.829194298067963	9.94374104277032	9.754283951798563	9.651357347296722	9.708745423813482	9.945323302530863	9.987177960862892	9.997172238048558	9.916263523181437	9.738285507633629	9.992891969520844	9.860531052703895	9.801120187772256	9.645803915517307	9.943313366823531	9.73392905889175	9.951865045503318	9.970970798423949	9.999577568472976	9.832380525259751	9.827651725585877	9.943313366823531	9.740948344023026	9.834134635317929	9.819537100972767
